ID,X,Y,Z
2363,19.603092,33.275691,0
2364,19.857981,33.237225,0
2365,19.744864,33.386597,0
2366,19.999101,33.349041,0
2367,19.8896,33.492658,0
2368,19.430462,32.875333,0
2369,19.280011,33.077911,0
2370,19.311433,33.543689,0
2371,19.486944,33.731279,0
2372,19.715846,33.845233,0
2373,20.163767,33.746635,0
2374,20.315745,33.550604,0
2375,20.114955,33.20951,0
2376,19.976283,33.082024,0
2377,19.816657,32.981053,0
2378,19.465804,33.168867,0
2379,19.570995,33.028163,0
2380,19.643333,32.755383,0
2381,19.489227,33.416525,0
2382,19.628422,33.541413,0
2383,19.786451,33.640217,0
2384,19.226717,33.314661,0
2385,20.375143,33.317288,0
2386,20.028317,33.594877,0
2387,20.134172,33.456966,0
2388,19.955329,33.861176,0
2389,19.396047,33.29956,0
2390,19.92322,33.696806,0
2391,20.205999,33.32816,0
2392,19.677222,32.923711,0
2393,3.592467,1.682004,0
2394,5.251361,3.382858,0
2395,4.340253,4.221154,0
2396,3.657508,6.551205,0
2397,9.453969,4.358159,0
2398,8.052926,1.918112,0
2399,8.485001,3.54661,0
2400,3.524432,29.066875,0
2401,4.422454,30.832076,0
2402,3.573595,33.411165,0
2403,5.271438,31.704505,0
2404,7.712683,31.994562,0
2405,7.346777,32.472038,0
2406,9.440082,30.695205,0
2407,9.382453,21.632306,0
2408,8.484247,20.719124,0
2409,8.093659,18.501874,0
2410,3.517318,24.370215,0
2411,3.377284,19.682742,0
2412,4.348221,21.383242,0
2413,3.647865,0.847717,0
2414,4.666906,0.765918,0
2415,4.36493,13.701654,0
2416,3.754994,18.258004,0
2417,3.824777,10.738147,0
2418,8.676514,0.751603,0
2419,9.435418,0.699544,0
2420,7.805932,0.899075,0
2421,7.974527,15.050252,0
2422,8.258739,14.300836,0
2423,9.570953,14.599817,0
2424,17.237786,30.66486,0
2425,16.222883,31.595487,0
2426,17.077058,33.222914,0
2427,14.280697,32.205715,0
2428,12.410328,31.464808,0
2429,12.023611,30.48059,0
2430,12.868314,26.137837,0
2431,12.322129,24.586902,0
2432,10.951112,22.645252,0
2433,12.495778,19.730267,0
2434,13.27997,20.824811,0
2435,18.79159,21.820232,0
2436,17.61518,19.924058,0
2437,17.145311,15.198176,0
2438,17.298866,13.545164,0
2439,12.565525,13.604577,0
2440,12.261259,16.96175,0
2441,13.054591,15.321491,0
2442,12.436928,10.883109,0
2443,12.522086,6.311632,0
2444,13.14281,0.863848,0
2445,12.302139,0.945451,0
2446,12.260974,2.15415,0
2447,12.397725,4.598305,0
2448,13.198279,3.580192,0
2449,13.997154,0.777152,0
2450,17.267273,4.44003,0
2451,16.533136,3.634703,0
2452,17.032167,1.904098,0
2453,4.425871,29.081484,0
2454,3.061495,27.278177,0
2455,3.599392,30.011346,0
2456,4.437416,29.950074,0
2457,3.136748,26.429703,0
2458,3.094835,26.860891,0
2459,4.420877,27.798665,0
2460,4.04915,26.473759,0
2461,2.579954,27.265955,0
2462,2.650511,26.44656,0
2463,0.839614,26.540659,0
2464,1.703339,26.509301,0
2465,1.685073,27.26085,0
2466,0.851422,27.38953,0
2467,3.034669,29.363965,0
2468,2.564395,31.759684,0
2469,2.704999,30.036474,0
2470,2.615703,30.949567,0
2471,0.820985,30.316155,0
2472,1.692144,31.053013,0
2473,1.651146,30.311827,0
2474,1.678372,31.791426,0
2475,0.855492,31.991514,0
2476,0.838115,31.166109,0
2477,0.504647,34.054419,0
2478,3.539925,30.883259,0
2479,4.41774,31.73312,0
2480,3.511902,31.740204,0
2481,3.623717,34.250773,0
2482,3.52255,32.579862,0
2483,4.508679,33.526653,0
2484,4.464078,32.655469,0
2485,4.562628,34.332212,0
2486,5.385175,34.411495,0
2487,6.06996,31.631361,0
2488,6.865476,31.613398,0
2489,8.079485,31.549943,0
2490,8.167953,33.648075,0
2491,8.436556,31.127067,0
2492,7.741311,34.063489,0
2493,8.528469,34.102217,0
2494,9.451115,34.096519,0
2495,9.968923,32.424546,0
2496,11.192705,31.664583,0
2497,14.071549,32.679762,0
2498,11.079556,30.10928,0
2499,9.905813,29.659408,0
2500,8.703852,24.804985,0
2501,9.283918,29.431605,0
2502,11.411458,25.174665,0
2503,9.486679,28.279079,0
2504,12.323084,29.225019,0
2505,11.961107,25.676663,0
2506,9.370742,22.00614,0
2507,12.370363,22.008384,0
2508,9.328278,23.19788,0
2509,9.886481,23.446061,0
2510,9.900062,22.024845,0
2511,10.347648,18.383331,0
2512,9.299535,20.04973,0
2513,9.441601,18.921007,0
2514,7.652334,18.084157,0
2515,7.696836,20.635916,0
2516,7.280164,18.528108,0
2517,7.335839,18.992972,0
2518,8.660373,17.074968,0
2519,8.543049,19.43039,0
2520,5.700233,17.831527,0
2521,6.815949,18.023271,0
2522,4.565758,25.685917,0
2523,3.81486,25.401647,0
2524,4.427783,24.160729,0
2525,4.551543,24.976721,0
2526,4.344826,23.238015,0
2527,3.2326,23.214329,0
2528,3.369872,22.228497,0
2529,4.337323,22.302374,0
2530,4.350784,20.44059,0
2531,3.539949,15.769464,0
2532,3.933496,18.653682,0
2533,3.410424,20.522779,0
2534,4.236328,19.525582,0
2535,3.400711,21.365616,0
2536,0.82208,25.697224,0
2537,1.657067,25.780467,0
2538,2.75449,25.513681,0
2539,3.058623,24.784997,0
2540,2.406194,22.85029,0
2541,2.470941,22.110012,0
2542,1.626799,22.771474,0
2543,1.631833,22.033186,0
2544,0.829697,22.799212,0
2545,0.816553,21.944205,0
2546,0.823617,21.107044,0
2547,1.618585,21.300016,0
2548,2.472799,21.336917,0
2549,2.619286,18.559326,0
2550,1.348484,17.229433,0
2551,1.116855,18.053515,0
2552,2.147089,17.137839,0
2553,2.664525,3.346472,0
2554,2.669578,4.032221,0
2555,2.533656,4.766457,0
2556,1.682678,4.674246,0
2557,0.834908,4.717547,0
2558,0.858543,3.787461,0
2559,1.880032,3.720085,0
2560,0.807294,2.951342,0
2561,3.534263,2.50465,0
2562,4.554433,1.558549,0
2563,4.470679,2.42839,0
2564,3.514261,3.31844,0
2565,4.395244,3.337287,0
2566,3.467774,4.10568,0
2567,3.357289,4.845351,0
2568,3.382178,5.532316,0
2569,4.518486,6.857247,0
2570,4.461339,6.118955,0
2571,4.180755,5.181596,0
2572,3.62752,7.669158,0
2573,4.46833,7.698042,0
2574,4.429877,8.600565,0
2575,2.071766,9.312737,0
2576,3.070658,6.890466,0
2577,2.708584,7.588634,0
2578,2.149121,8.149618,0
2579,1.672324,7.793177,0
2580,0.841319,7.680966,0
2581,1.684494,8.539584,0
2582,0.83244,8.517928,0
2583,0.868147,16.857132,0
2584,1.678352,16.834165,0
2585,1.263032,18.3904,0
2586,5.393383,16.983787,0
2587,5.207131,18.111435,0
2588,2.525221,13.715153,0
2589,1.595677,11.956155,0
2590,0.820777,9.365695,0
2591,1.636207,9.289803,0
2592,1.217937,12.263496,0
2593,1.658649,12.628039,0
2594,0.423045,14.031029,0
2595,0.823143,12.657631,0
2596,3.968196,9.650994,0
2597,4.01293,8.14771,0
2598,2.965655,11.782077,0
2599,4.029162,12.763293,0
2600,4.72608,16.425484,0
2601,3.419172,17.558157,0
2602,4.006703,16.305413,0
2603,3.280158,17.246524,0
2604,3.369095,14.552844,0
2605,3.454226,13.686241,0
2606,4.228489,14.659009,0
2607,3.577213,12.752689,0
2608,3.191794,12.177976,0
2609,3.977159,11.026325,0
2610,2.586655,12.878166,0
2611,4.593016,10.794443,0
2612,2.562178,8.993059,0
2613,4.338901,11.198256,0
2614,4.535236,10.41807,0
2615,4.43159,9.548508,0
2616,9.472422,3.57634,0
2617,9.985465,3.624061,0
2618,10.988263,2.867886,0
2619,9.116821,1.472306,0
2620,9.466399,2.67184,0
2621,8.474582,2.731318,0
2622,7.733097,2.727818,0
2623,6.047839,3.465063,0
2624,6.843184,3.48981,0
2625,7.646446,3.526154,0
2626,9.179913,6.117641,0
2627,9.466057,5.241091,0
2628,9.235913,8.58108,0
2629,9.312309,7.154027,0
2630,9.192464,8.116395,0
2631,10.074711,7.898005,0
2632,9.293383,9.609618,0
2633,11.442598,12.154769,0
2634,8.704181,13.573636,0
2635,9.196383,11.057503,0
2636,9.248318,12.769308,0
2637,10.313196,8.979544,0
2638,6.936265,17.034299,0
2639,5.971716,16.840293,0
2640,7.631838,14.357089,0
2641,7.911068,16.268141,0
2642,7.621736,17.327175,0
2643,7.508157,16.841152,0
2644,9.778606,15.825968,0
2645,9.494212,15.913434,0
2646,8.807884,16.060388,0
2647,9.16957,15.986919,0
2648,8.160823,16.758162,0
2649,8.135233,20.269037,0
2650,7.242095,17.65296,0
2651,10.874597,17.158961,0
2652,18.154491,28.987298,0
2653,18.311809,29.78721,0
2654,17.251041,29.839791,0
2655,17.256749,29.010937,0
2656,16.799013,28.212418,0
2657,20.421283,27.889702,0
2658,17.864984,27.241052,0
2659,17.825927,28.108706,0
2660,21.061283,26.108834,0
2661,17.284588,25.256043,0
2662,16.800547,25.679418,0
2663,19.488007,27.256994,0
2664,19.479496,25.727998,0
2665,21.042229,27.253439,0
2666,19.176142,30.351648,0
2667,18.760757,31.273912,0
2668,20.446091,30.370508,0
2669,20.378473,31.879203,0
2670,20.42968,31.161079,0
2671,18.186756,30.590197,0
2672,17.208366,31.493403,0
2673,19.401534,31.879467,0
2674,18.796881,31.651674,0
2675,17.954358,34.048641,0
2676,17.669285,32.268723,0
2677,17.138217,32.349434,0
2678,16.965641,34.132713,0
2679,13.934259,32.152691,0
2680,13.651113,34.327976,0
2681,13.720454,31.645361,0
2682,12.910694,34.260904,0
2683,14.020234,34.358434,0
2684,12.792448,32.439645,0
2685,14.812679,34.347095,0
2686,14.164592,34.012026,0
2687,11.81843,31.796454,0
2688,13.818113,34.718649,0
2689,12.519802,33.33906,0
2690,11.587545,29.897209,0
2691,10.596831,31.034461,0
2692,10.023359,31.718557,0
2693,11.812465,28.442968,0
2694,12.627831,28.459276,0
2695,11.929477,25.388387,0
2696,10.628228,25.887427,0
2697,9.433502,27.505607,0
2698,10.236187,26.548485,0
2699,12.89323,26.939912,0
2700,12.086455,29.042214,0
2701,11.139098,27.003685,0
2702,8.680642,27.373139,0
2703,8.678262,26.953273,0
2704,9.434183,25.589376,0
2705,11.438896,21.071782,0
2706,12.834495,22.852032,0
2707,12.365352,23.814404,0
2708,9.895549,23.069454,0
2709,12.369562,22.410144,0
2710,11.182423,18.26157,0
2711,11.982049,18.202975,0
2712,12.131174,18.948635,0
2713,12.838686,21.5582,0
2714,13.6216,20.141373,0
2715,12.80465,18.946765,0
2716,12.751656,18.186212,0
2717,12.741869,15.672539,0
2718,13.973749,20.845765,0
2719,13.709167,19.036627,0
2720,13.503906,18.211929,0
2721,14.259467,18.367855,0
2722,14.708827,18.074066,0
2723,15.239641,18.195516,0
2724,17.263068,24.851484,0
2725,17.23849,24.053842,0
2726,18.929835,26.365123,0
2727,18.203068,24.823668,0
2728,18.124662,24.058786,0
2729,17.247852,23.245948,0
2730,18.31013,23.292486,0
2731,18.20009,22.496601,0
2732,17.249101,22.419317,0
2733,16.087196,17.611427,0
2734,15.976524,18.346203,0
2735,16.846054,18.783232,0
2736,17.704095,20.82058,0
2737,18.229674,18.513007,0
2738,17.090927,17.782514,0
2739,16.768325,21.948908,0
2740,17.248303,22.003846,0
2741,19.924477,22.331409,0
2742,19.016887,27.657057,0
2743,18.969935,27.354272,0
2744,19.189817,22.745236,0
2745,20.530473,21.928853,0
2746,20.473234,22.757661,0
2747,20.686193,21.009162,0
2748,18.278483,17.9422,0
2749,19.45963,18.017669,0
2750,20.521578,18.059074,0
2751,20.499165,9.293743,0
2752,20.141677,13.801821,0
2753,19.877351,13.176464,0
2754,21.00716,12.695484,0
2755,20.912979,16.489403,0
2756,20.572744,17.02024,0
2757,20.443201,14.029902,0
2758,18.401284,16.738857,0
2759,19.51402,17.009052,0
2760,18.908038,13.443339,0
2761,17.236135,10.946627,0
2762,17.188919,10.13729,0
2763,17.143292,9.362453,0
2764,18.193573,9.953429,0
2765,17.821332,9.338496,0
2766,18.125359,10.793332,0
2767,17.303651,11.810323,0
2768,18.442137,11.755959,0
2769,18.399599,12.692884,0
2770,17.323683,12.692753,0
2771,18.382372,13.480996,0
2772,17.214063,14.379662,0
2773,18.40689,14.310721,0
2774,18.092226,15.10935,0
2775,18.086927,15.87408,0
2776,17.137184,16.863124,0
2777,16.06459,16.83293,0
2778,17.114759,16.012094,0
2779,11.641578,13.800601,0
2780,12.749591,14.596276,0
2781,10.757305,16.803243,0
2782,11.858954,17.414381,0
2783,11.802439,16.488024,0
2784,11.811012,15.8194,0
2785,13.054191,16.131388,0
2786,12.379998,16.037129,0
2787,13.488248,17.433553,0
2788,13.090063,17.404571,0
2789,12.279591,16.501453,0
2790,13.926163,15.328377,0
2791,13.057168,16.559967,0
2792,15.235844,17.520816,0
2793,13.648657,15.343435,0
2794,14.395089,17.584484,0
2795,13.672465,14.61455,0
2796,14.039433,14.275503,0
2797,12.713353,16.09228,0
2798,12.390751,11.89866,0
2799,12.855971,12.306492,0
2800,10.230695,13.227572,0
2801,12.405753,9.93108,0
2802,11.939957,7.872392,0
2803,10.940082,7.855108,0
2804,11.419402,8.707135,0
2805,12.440809,8.935393,0
2806,12.630387,7.190666,0
2807,12.58419,8.024079,0
2808,12.32539,5.430052,0
2809,11.783013,7.328871,0
2810,10.494803,4.258274,0
2811,11.399466,2.709363,0
2812,10.978094,3.332889,0
2813,11.801984,5.21296,0
2814,10.064445,5.002943,0
2815,12.299536,3.127644,0
2816,13.100879,2.730151,0
2817,12.347945,3.871055,0
2818,14.955407,3.440206,0
2819,15.746264,3.512024,0
2820,14.108647,3.229032,0
2821,13.820617,2.414466,0
2822,13.816676,1.581397,0
2823,13.073136,1.796751,0
2824,20.183716,4.694719,0
2825,20.544145,8.499494,0
2826,20.53843,7.734821,0
2827,19.643666,7.753435,0
2828,19.542834,8.400601,0
2829,19.219535,9.216648,0
2830,18.613913,7.744146,0
2831,18.151857,6.804472,0
2832,18.142279,8.729275,0
2833,17.271758,7.70257,0
2834,17.209375,8.566549,0
2835,17.227127,6.033634,0
2836,17.240927,6.843224,0
2837,18.104519,6.043163,0
2838,17.247992,5.23359,0
2839,18.303578,5.252585,0
2840,17.280078,3.690446,0
2841,18.179629,4.427326,0
2842,16.979916,2.899464,0
2843,16.967318,0.973711,0
2844,18.118576,2.861463,0
2845,17.938207,1.055099,0
2846,18.016098,2.019255,0
2847,19.284294,4.570665,0
2848,19.147433,3.599055,0
2849,18.177015,3.64603,0
2850,20.830831,4.672063,0
2851,20.086646,4.075102,0
2852,19.904682,3.409415,0
2853,20.820328,3.893062,0
2854,20.787517,2.971106,0
2855,21.052645,2.261739,0
2856,18.759197,30.02554,0
2857,18.180497,30.208659,0
2858,18.637072,30.5475,0
2859,18.178299,4.819831,0
2860,18.781541,4.994522,0
2861,18.642162,4.422252,0
2862,19.96568,12.556496,0
2863,18.418966,12.267367,0
2864,20.030855,11.945091,0
2865,17.713949,31.430832,0
2866,19.947437,32.144303,0
2867,18.069344,33.07038,0
2868,9.915453,18.563496,0
2869,9.357324,18.333688,0
2870,7.945186,17.270083,0
2871,10.575604,32.199155,0
2872,13.880875,31.196919,0
2873,13.446811,33.0204,0
2874,9.850185,16.83589,0
2875,8.288849,17.173412,0
2876,8.37499,17.587453,0
2877,4.348301,18.511702,0
2878,3.926655,17.742946,0
2879,11.895679,3.670399,0
2880,9.455739,4.772222,0
2881,10.486358,3.943786,0
2882,20.184998,14.186367,0
2883,18.388544,13.877795,0
2884,19.506871,14.224235,0
2885,9.271806,23.674988,0
2886,11.904497,23.17712,0
2887,9.895223,22.715428,0
2888,8.374273,15.617892,0
2889,9.688999,13.185711,0
2890,9.132832,15.064354,0
2891,9.999198,3.295303,0
2892,10.486758,3.640891,0
2893,9.478242,3.168428,0
2894,19.499926,20.917526,0
2895,16.755775,21.518553,0
2896,18.830839,21.444835,0
2897,9.747443,33.836181,0
2898,9.924231,34.353534,0
2899,18.187275,22.875824,0
2900,18.763787,23.065913,0
2901,18.651689,22.543599,0
2902,18.630741,19.220631,0
2903,12.836932,21.975617,0
2904,12.369191,22.828486,0
2905,9.395438,21.262783,0
2906,20.251636,13.561202,0
2907,19.889347,14.188699,0
2908,21.03288,12.292194,0
2909,9.444641,15.013517,0
2910,9.223501,14.64565,0
2911,17.303442,28.162974,0
2912,19.477439,26.976527,0
2913,17.699022,31.844152,0
2914,20.410291,31.531633,0
2915,17.568711,33.157984,0
2916,11.975094,6.892235,0
2917,11.118618,8.226451,0
2918,11.12588,7.421159,0
2919,14.385137,2.767905,0
2920,14.147381,2.292647,0
2921,13.888544,2.808976,0
2922,9.974181,30.375305,0
2923,11.568948,32.441926,0
2924,9.40511,30.312714,0
2925,10.192459,8.461137,0
2926,9.79608,9.073754,0
2927,8.786796,9.544442,0
2928,18.926893,25.233379,0
2929,18.650317,24.783284,0
2930,11.938884,4.33935,0
2931,10.129697,2.711063,0
2932,9.988622,4.308684,0
2933,20.581837,21.496705,0
2934,18.121507,20.036104,0
2935,17.171804,20.734609,0
2936,10.652869,27.208577,0
2937,9.801665,27.650403,0
2938,12.501424,27.242706,0
2939,18.852944,7.239031,0
2940,18.555176,6.740974,0
2941,18.237687,7.21942,0
2942,10.23071,26.306682,0
2943,11.421058,20.765432,0
2944,13.747238,16.181639,0
2945,12.464044,15.222509,0
2946,9.174218,7.673674,0
2947,9.623072,8.090505,0
2948,9.72794,7.497037,0
2949,5.660719,16.294443,0
2950,11.098574,27.612232,0
2951,19.645495,8.073094,0
2952,19.220619,7.705865,0
2953,19.089627,8.227173,0
2954,20.467596,20.748539,0
2955,20.944933,20.477917,0
2956,18.767661,16.282801,0
2957,18.507931,15.778217,0
2958,18.146927,16.281934,0
2959,11.14834,30.375341,0
2960,11.789173,34.129449,0
2961,13.73002,33.079283,0
2962,1.195245,11.883019,0
2963,0.820902,12.231861,0
2964,0.833934,13.930182,0
2965,15.886783,18.688581,0
2966,16.366342,19.005514,0
2967,16.38012,18.459995,0
2968,9.852787,12.065903,0
2969,9.13344,13.548067,0
2970,9.810014,12.44419,0
2971,21.068864,6.376331,0
2972,20.998461,6.937579,0
2973,21.06316,28.652383,0
2974,17.319158,26.073277,0
2975,2.762592,18.962997,0
2976,1.756665,17.187122,0
2977,2.097073,18.241032,0
2978,21.065447,10.698071,0
2979,20.990902,10.139106,0
2980,7.068443,34.481367,0
2981,7.654652,34.494972,0
2982,7.374346,34.010956,0
2983,2.82361,23.478154,0
2984,2.795041,22.937754,0
2985,2.359423,23.193529,0
2986,21.065894,24.162868,0
2987,20.981524,23.59785,0
2988,13.39833,16.15998,0
2989,12.678711,16.530321,0
2990,13.974543,15.749288,0
2991,4.875756,26.978144,0
2992,4.908838,26.110259,0
2993,2.519749,27.67066,0
2994,2.722454,3.692993,0
2995,2.277455,3.438572,0
2996,2.289183,3.959538,0
2997,0.414039,12.21344,0
2998,2.561676,13.299458,0
2999,0.413384,13.12336,0
3000,20.813248,14.422415,0
3001,20.696008,13.780017,0
3002,19.435237,12.811012,0
3003,19.312029,31.179893,0
3004,18.583063,32.962651,0
3005,18.236745,31.757315,0
3006,20.885489,32.514575,0
3007,20.854947,31.961336,0
3008,20.341229,32.211308,0
3009,11.14824,31.960485,0
3010,10.575795,31.936992,0
3011,10.00755,32.058742,0
3012,9.963235,13.909962,0
3013,8.526801,14.683578,0
3014,8.922769,16.533008,0
3015,9.679959,20.159004,0
3016,9.932562,20.651584,0
3017,9.367331,20.487514,0
3018,15.678965,14.027591,0
3019,16.237613,14.034755,0
3020,11.901684,22.392719,0
3021,10.976226,20.902431,0
3022,9.397589,20.886956,0
3023,16.620671,20.249327,0
3024,18.267392,21.335872,0
3025,17.213699,21.163432,0
3026,10.356062,12.530083,0
3027,8.658251,13.943948,0
3028,9.281218,12.367276,0
3029,4.197777,25.627395,0
3030,4.609051,25.328133,0
3031,4.188517,25.088995,0
3032,16.898834,3.715112,0
3033,17.22645,3.315536,0
3034,16.664026,3.26719,0
3035,8.510442,31.515758,0
3036,8.12253,34.09437,0
3037,8.979495,32.66725,0
3038,0.513081,33.019289,0
3039,0.568079,34.311092,0
3040,1.557923,17.957482,0
3041,1.851734,17.541003,0
3042,1.441611,17.601929,0
3043,12.135357,34.644398,0
3044,11.716784,34.620713,0
3045,4.124973,6.809212,0
3046,4.543659,6.486173,0
3047,4.064555,6.238646,0
3048,18.741386,14.589272,0
3049,18.147452,14.72902,0
3050,18.502537,15.081559,0
3051,4.48031,15.227044,0
3052,2.856264,18.108638,0
3053,4.752863,19.439793,0
3054,3.532868,11.024899,0
3055,3.09198,12.774332,0
3056,4.268742,10.89126,0
3057,4.00191,11.462803,0
3058,4.619194,11.514704,0
3059,3.754058,11.283111,0
3060,5.194545,16.352461,0
3061,4.715479,14.749872,0
3062,4.153489,16.001524,0
3063,9.944988,30.03044,0
3064,10.227423,27.029284,0
3065,10.982001,4.202699,0
3066,10.495964,3.356323,0
3067,12.276728,2.711914,0
3068,3.975687,28.619461,0
3069,3.196874,25.97503,0
3070,3.675862,25.971367,0
3071,9.049008,0.673128,0
3072,8.806684,1.119056,0
3073,9.355601,1.046558,0
3074,9.564473,6.053379,0
3075,9.793664,5.533079,0
3076,9.213493,5.697214,0
3077,12.241265,19.307712,0
3078,12.748854,19.330178,0
3079,12.463014,18.898692,0
3080,9.36099,22.387316,0
3081,10.987005,23.193558,0
3082,9.349824,22.780563,0
3083,8.367348,2.324585,0
3084,7.822056,2.347443,0
3085,8.09865,2.783493,0
3086,8.402503,16.145196,0
3087,9.887259,11.66613,0
3088,9.267246,11.518015,0
3089,15.382277,21.089139,0
3090,14.853545,21.112646,0
3091,13.5316,33.916137,0
3092,14.247669,34.727245,0
3093,14.209121,33.202556,0
3094,7.806281,19.822353,0
3095,8.159856,19.406605,0
3096,8.134248,18.955466,0
3097,5.053276,18.823978,0
3098,4.265466,16.499337,0
3099,3.577748,17.131349,0
3100,13.282061,34.294321,0
3101,13.13942,32.964701,0
3102,13.488119,32.558173,0
3103,18.537223,29.020845,0
3104,18.151849,29.377944,0
3105,18.705195,29.51808,0
3106,11.1099,26.319585,0
3107,9.82805,26.820021,0
3108,9.813032,27.943589,0
3109,14.555245,18.229605,0
3110,14.63046,17.863412,0
3111,14.223628,17.955022,0
3112,13.531538,18.589751,0
3113,14.052946,18.719832,0
3114,13.863275,18.229027,0
3115,7.288508,17.291191,0
3116,7.605626,17.045974,0
3117,7.266727,16.854704,0
3118,9.87549,28.211467,0
3119,11.74915,24.866597,0
3120,12.53473,27.614881,0
3121,4.516191,12.324644,0
3122,3.862018,11.803067,0
3123,19.999786,26.381074,0
3124,18.502259,6.044401,0
3125,18.694138,5.547364,0
3126,18.126382,5.665658,0
3127,19.831598,4.707021,0
3128,20.175788,4.378679,0
3129,19.728811,4.215354,0
3130,5.069629,15.678007,0
3131,3.451086,16.085255,0
3132,20.224298,5.046928,0
3133,20.753331,5.06881,0
3134,20.50214,4.644213,0
3135,7.30323,32.030875,0
3136,7.490547,33.269134,0
3137,8.015626,31.148911,0
3138,18.518202,24.051263,0
3139,18.700261,23.568268,0
3140,18.140331,23.687688,0
3141,21.122644,1.732096,0
3142,20.897457,2.108246,0
3143,21.26901,2.163157,0
3144,8.930703,19.475585,0
3145,8.928539,20.38711,0
3146,8.081844,20.671819,0
3147,3.31076,5.185775,0
3148,3.775496,5.447779,0
3149,3.748053,4.921447,0
3150,3.080594,24.238552,0
3151,2.895517,24.630539,0
3152,3.274073,24.675318,0
3153,18.6465,10.146619,0
3154,18.085005,10.396841,0
3155,18.510765,10.682844,0
3156,3.145483,6.318663,0
3157,2.915604,6.700509,0
3158,3.314887,6.813587,0
3159,8.197733,14.643527,0
3160,7.943393,14.28467,0
3161,7.734297,14.693059,0
3162,3.115868,28.839547,0
3163,2.891443,29.189116,0
3164,3.252636,29.290712,0
3165,19.111622,27.910938,0
3166,19.191267,3.196492,0
3167,19.547781,3.554168,0
3168,19.781163,3.074518,0
3169,10.28452,7.481264,0
3170,10.557849,7.968851,0
3171,10.811218,7.530018,0
3172,0.816814,2.588081,0
3173,1.183381,2.947444,0
3174,13.354169,14.287868,0
3175,13.902502,17.482919,0
3176,15.074742,16.456024,0
3177,5.355172,34.08742,0
3178,5.735971,34.400502,0
3179,13.36005,20.481008,0
3180,13.627397,20.876459,0
3181,13.882574,20.532369,0
3182,0.352062,34.672689,0
3183,0.646522,33.923256,0
3184,21.173414,16.426717,0
3185,21.049176,15.970428,0
3186,20.736263,16.308651,0
3187,20.362992,16.565335,0
3188,20.825872,16.721935,0
3189,15.191906,32.069303,0
3190,13.585059,32.100645,0
3191,13.984963,33.141145,0
3192,12.532363,33.789899,0
3193,11.943001,5.649997,0
3194,12.022391,5.257189,0
3195,11.656307,5.367307,0
3196,11.72374,5.024431,0
3197,11.333043,5.162969,0
3198,12.72573,14.276585,0
3199,13.690629,13.966037,0
3200,13.032777,14.281087,0
3201,12.159515,13.662324,0
3202,14.222415,16.662151,0
3203,9.322991,33.021309,0
3204,14.485598,31.694116,0
3205,9.488336,31.427731,0
3206,15.461334,31.187515,0
3207,15.771929,31.611846,0
3208,16.285966,31.162071,0
3209,15.867251,31.177236,0
3210,8.749847,6.169471,0
3211,8.835961,5.261377,0
3212,8.767112,5.713225,0
3213,8.458816,34.591552,0
3214,8.038112,34.563923,0
3215,0.40921,21.882674,0
3216,0.417798,22.794822,0
3217,0.82003,22.367898,0
3218,0.411142,22.335921,0
3219,0.41138,2.892303,0
3220,0.425022,3.78276,0
3221,0.83633,3.349734,0
3222,0.417119,3.328737,0
3223,12.938089,8.063492,0
3224,12.960195,7.17392,0
3225,12.628447,7.607213,0
3226,12.959003,7.618214,0
3227,19.579941,11.918959,0
3228,18.990692,14.093772,0
3229,19.394197,13.723832,0
3230,19.831927,13.464946,0
3231,8.829852,22.38714,0
3232,11.432575,23.33695,0
3233,8.857535,21.564981,0
3234,8.840158,21.970382,0
3235,8.768432,10.025177,0
3236,10.435748,9.503718,0
3237,9.596556,13.54897,0
3238,11.428307,11.797799,0
3239,12.942273,13.598218,0
3240,12.85211,11.365418,0
3241,11.84889,32.236748,0
3242,12.555746,34.666067,0
3243,11.896371,33.728362,0
3244,13.058125,31.126506,0
3245,0.416172,8.501775,0
3246,0.836287,8.099715,0
3247,0.425586,7.611542,0
3248,0.419303,8.057996,0
3249,4.701782,0.384488,0
3250,3.700156,0.422419,0
3251,4.156375,0.804817,0
3252,4.199533,0.401503,0
3253,16.911811,34.611063,0
3254,17.891581,34.577761,0
3255,17.460505,34.103707,0
3256,17.404867,34.599611,0
3257,3.688855,34.677736,0
3258,4.619874,34.719447,0
3259,4.105173,34.292297,0
3260,4.162387,34.699234,0
3261,8.779124,7.149891,0
3262,9.197181,6.568723,0
3263,8.756508,6.643058,0
3264,12.476181,26.88791,0
3265,11.122329,26.548701,0
3266,10.607585,25.684995,0
3267,9.360285,29.903575,0
3268,17.884732,0.525022,0
3269,16.936107,0.492034,0
3270,17.451104,1.003216,0
3271,17.410604,0.504082,0
3272,10.125599,13.576385,0
3273,9.198765,13.162993,0
3274,8.782605,12.305625,0
3275,12.962275,29.145981,0
3276,12.06471,28.541511,0
3277,12.948182,28.211045,0
3278,11.544438,26.047968,0
3279,11.878754,28.900952,0
3280,11.548739,28.0139,0
3281,12.513104,8.46191,0
3282,12.874789,8.988638,0
3283,12.90569,8.518823,0
3284,9.889313,9.711999,0
3285,8.751128,8.109437,0
3286,9.228202,10.114664,0
3287,8.944306,31.088157,0
3288,8.571945,32.733397,0
3289,8.568873,32.316175,0
3290,8.550435,31.911503,0
3291,13.623301,3.434992,0
3292,13.240641,3.987285,0
3293,14.058895,3.855354,0
3294,13.64562,3.912933,0
